timestamp,packet_drop_percentage,bits_per_second,jitter_ms,seconds,receiver_txpower,sender_txpower,receiver_sender_SNR,sender_receiver_SNR,receiver_sender_RSSI,sender_receiver_RSSI,receiver_noise,sender_noise,route
2024-11-15 14:58:16.287094016,0,9998332.40609773,1.2507033901264057,4.198489,15,15,18,27,-73,-64,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 14:58:32.586127872,0,9998275.20862682,1.8535443222140568,4.268606,15,15,15,23,-74,-68,-89,-91,"['spitz2', 'spitz1']"
2024-11-15 14:58:37.679367168,0,9998215.628623834,1.0832291563738377,4.2101,15,15,17,19,-74,-72,-91,-92,"['spitz2', 'spitz1']"
2024-11-15 14:58:42.745291008,1.3252346769740475,9998175.1146274,2.5815585088768866,4.227291,15,15,17,16,-74,-74,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 14:58:47.868120064,0.027609055770292656,9998275.20862682,1.383174007067341,4.223944,15,15,15,18,-75,-72,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 14:59:07.008357120,0.13804527885146328,9998361.005078595,0.812927940492951,4.199496,15,15,15,23,-75,-68,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 14:59:12.027718912,0,9997941.56975566,1.1692674265005332,4.197572,15,15,15,24,-76,-67,-90,-92,"['spitz2', 'spitz1']"
2024-11-15 14:59:17.084749824,0.027609055770292656,9998237.077343106,1.39175069704465,4.20065,15,15,14,18,-75,-73,-88,-91,"['spitz2', 'spitz1']"
2024-11-15 14:59:22.105552896,0.0552333609500138,9998339.55582761,1.1433496646235033,4.208953,15,15,13,23,-76,-68,-89,-91,"['spitz2', 'spitz1']"
2024-11-15 14:59:27.125856,0,9998380.07115673,1.3490349232906786,4.201352,15,15,14,18,-77,-73,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 14:59:43.509840896,0,9998160.81564823,1.0105826948156014,4.196512,12,16,16,17,-75,-74,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 14:59:48.612147968,19.364557655436865,7736404.25976501,0.2874530855613642,5.487224,12,16,20,19,-72,-71,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 14:59:54.946080,0,9998284.74149319,0.9051652818791734,4.206398,12,16,17,17,-73,-74,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 14:59:59.972288,0,9998117.918956103,1.1285724156124548,4.204383,12,16,18,20,-73,-71,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:00:05.019088896,0.6626173384870238,9998210.86225427,0.701254320011652,4.196559,12,16,19,17,-72,-74,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:00:10.069544192,0,9998320.48990399,1.7361489480552854,4.237933,12,16,18,17,-73,-74,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:00:15.167789056,0.08282716731087797,9998313.34020138,1.0778774904901416,4.19815,12,16,16,17,-74,-74,-89,-92,"['spitz2', 'spitz1']"
2024-11-15 15:00:20.261081088,0.02753303964757709,9647062.654070534,3.19747724255369,4.44922,12,16,16,17,-73,-74,-89,-91,"['spitz2', 'spitz1']"
2024-11-15 15:00:25.504390912,0.27609055770292656,9998296.65760172,1.295466061322076,4.204027,12,16,17,19,-74,-72,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:00:30.504403200,3.395913859745997,9998256.142948605,1.8022586763408144,4.204532,12,16,16,19,-74,-72,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:00:35.641645056,0.4417448923246825,9998277.591841707,0.9989521967592704,4.203987,12,19,20,18,-70,-73,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:00:40.731574016,0,9997612.718945326,1.7393729827246909,4.201613,12,19,27,20,-64,-72,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:00:46.469005056,0.08282716731087797,9998341.939073175,1.0702929119492477,4.199744,12,19,20,13,-71,-77,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 15:00:51.419041024,0.05521811154058531,9998246.61013677,1.5554092441705647,4.204862,12,19,20,15,-71,-76,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:00:56.436952064,0,9998313.34020138,1.5286195006546552,4.20222,12,19,19,16,-72,-75,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:01:01.359555072,0,9998318.10666865,2.865354526643908,4.218678,12,19,20,15,-71,-76,-92,-91,"['spitz2', 'spitz1']"
2024-11-15 15:01:06.995228160,0.717835450027609,9998222.7781867,13.299437435223318,4.990999,12,19,20,19,-71,-72,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:01:14.501229056,1.1043622308117063,9998377.68789299,3.84503698841526,4.494227,12,19,20,19,-71,-71,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 15:01:20.271918080,0.5797901711761457,9998346.70556771,1.1356044164469365,4.198104,12,19,20,14,-71,-76,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 15:01:25.409547008,0,9284560.565026695,0.41849134463043,4.539943,12,19,19,14,-71,-76,-90,-89,"['spitz2', 'spitz1']"
2024-11-15 15:01:30.855657216,0,9998306.190508993,1.941972967612708,4.249975,18,12,14,22,-77,-70,-91,-92,"['spitz2', 'spitz1']"
2024-11-15 15:01:36.105496832,0,9998356.238570424,3.712694642156933,4.306275,18,12,12,22,-79,-70,-90,-92,"['spitz2', 'spitz1']"
2024-11-15 15:01:41.300122880,0,9998353.85531804,1.288776217229585,4.212614,18,12,13,26,-78,-65,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:01:46.265561088,0.2484815019326339,9998363.388334386,1.5886660128207775,4.20506,18,12,18,21,-73,-70,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 15:01:51.224258816,0,9548683.48725715,2.2614038386994513,4.461326,18,12,13,21,-78,-70,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:02:01.825016064,1.4908890115958033,9998380.07115673,1.2988183218221168,4.198275,18,12,14,23,-76,-67,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:02:11.025316864,0.3036996134732192,9998337.17258318,1.581303247746741,4.262078,18,12,14,21,-77,-70,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:02:16.048082176,0.05521811154058531,9998330.02285671,0.883123593242734,4.201084,18,12,11,19,-79,-71,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:02:20.959938048,0.8282716731087797,9998191.79682146,1.2769074543419447,4.198703,18,12,14,21,-77,-70,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:02:26.043713024,0.027609055770292656,9998294.27437774,1.8819825733421318,4.236762,18,12,12,21,-78,-70,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:02:31.190236928,0,9998258.526154406,1.5979929801369648,4.209995,18,19,19,20,-71,-70,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:02:36.136794112,0.16565433462175594,9998330.02285671,1.0061459609266312,4.201934,18,19,21,22,-70,-68,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 15:02:41.084598016,0.027609055770292656,9998272.825413063,0.679049444810949,4.197581,18,19,22,21,-68,-69,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:02:47.011555072,0,9998325.25637808,1.4729695404234038,4.204168,18,19,21,22,-71,-68,-92,-90,"['spitz2', 'spitz1']"
2024-11-15 15:02:51.966310144,0.6902263942573164,9998372.92136891,1.6122445419497486,4.209274,18,19,20,23,-69,-68,-89,-91,"['spitz2', 'spitz1']"
2024-11-15 15:02:56.930429952,2.59525124240751,9998179.88096288,1.724840798309068,4.212305,18,19,24,25,-67,-66,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:03:01.929133056,0,9998270.442200447,1.4096094326731465,4.200316,18,19,19,25,-71,-66,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:03:06.899913984,0.1932633903920486,9998322.873140465,0.9074911822741806,4.197575,18,19,17,20,-72,-70,-89,-90,"['spitz2', 'spitz1']"
2024-11-15 15:03:23.058758144,0,9998263.292569414,0.909465046108793,4.197536,18,19,18,19,-72,-70,-92,-92,"['spitz2', 'spitz1']"
2024-11-15 15:03:27.977315072,0,9998330.02285671,0.735616901817715,4.200336,18,19,24,18,-66,-72,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:03:33.014476032,0,9998431.50637108,0.8630300181524787,4.19968,17,18,19,19,-71,-72,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:03:37.937235968,0,9998268.058988966,1.9698772413385464,4.211313,17,18,18,22,-71,-69,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:03:43.936675072,0,9998332.40609773,1.7138235180716617,4.206518,17,18,20,19,-71,-72,-92,-91,"['spitz2', 'spitz1']"
2024-11-15 15:03:48.944425984,2.0430701270016565,9998391.987492494,1.2038121824800951,4.254056,17,18,20,19,-71,-71,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:03:54.198273024,0.16565433462175594,9998325.25637808,1.23399576787801,4.20548,17,18,16,19,-74,-72,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:03:59.200556032,0,9998344.322319875,0.902829460892472,4.197694,17,18,22,20,-70,-71,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:04:04.134323968,0.13804527885146328,9998384.83768763,1.368413329510666,4.21259,17,18,20,16,-71,-74,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:04:09.121902848,0,10001018.246473141,1.6905431225609322,4.261499,17,18,19,19,-72,-71,-91,-89,"['spitz2', 'spitz1']"
2024-11-15 15:04:14.163394048,0,9998327.639616825,0.7482236447013603,4.196553,17,18,19,20,-71,-71,-92,-91,"['spitz2', 'spitz1']"
2024-11-15 15:04:19.084867840,0,9998289.507933194,1.1355014004332284,4.197693,17,18,25,20,-65,-70,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:04:24.164762880,0.6902263942573164,9998268.058988966,0.741249416587666,4.199278,14,15,16,16,-75,-74,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 15:04:29.112587008,0,9998320.48990399,0.934632355286963,4.196942,14,15,16,19,-74,-72,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:04:34.022927872,1.3804527885146327,9998256.142948605,1.122888172757342,4.196657,14,15,21,17,-68,-72,-89,-89,"['spitz2', 'spitz1']"
2024-11-15 15:04:39.134548992,0,9998334.789339887,1.6426835288296742,4.216655,14,15,16,19,-74,-72,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:04:44.264992,0.027609055770292656,9998310.95696945,1.2455858617823077,4.19769,14,15,18,16,-73,-75,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:04:49.193519104,0,9997967.783432357,1.5811429087207884,4.209847,14,15,18,19,-73,-71,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:04:54.179991040,0.5245720596355604,9998248.993338024,1.0724732239589438,4.198485,14,15,13,16,-77,-72,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:04:59.124263936,0.1932633903920486,9998282.35827489,0.977082935942213,4.279225,14,15,15,18,-75,-72,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:05:05.180755968,0.11043622308117063,9998320.48990399,1.3133604275942627,4.1977,14,15,14,19,-76,-72,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:05:10.145641984,0,9998294.27437774,1.2438067334675715,4.202824,14,15,23,19,-68,-71,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 15:05:15.211572992,0.08282716731087797,9998020.21119813,2.129590715266582,4.228791,15,16,15,17,-76,-74,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:05:20.187715072,1.4352746342809826,9979696.31285974,0.317649797952477,4.227415,15,16,15,20,-75,-71,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:05:25.238946048,0.1932633903920486,9998315.723434446,0.888186618244831,4.198894,15,16,15,18,-76,-73,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:05:30.163858944,0,9998327.639616825,1.001712900273962,4.199066,15,16,16,19,-75,-72,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:05:35.081711104,1.2424075096631695,9998380.07115673,2.3518162144620436,4.22498,15,16,15,18,-75,-72,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:05:40.085458944,0.22087244616234125,9998339.55582761,1.1041948167417095,4.200572,15,16,17,19,-74,-71,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:05:55.390676992,1.3520971302428255,8889914.388304563,0.8946904361885172,4.739171,15,16,18,22,-73,-69,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:06:00.908176896,0,9998291.8911549,1.2544300667334658,4.202707,15,16,15,20,-74,-71,-88,-91,"['spitz2', 'spitz1']"
2024-11-15 15:06:05.849916928,0.05521811154058531,9998301.424053084,0.789262326694329,4.198753,15,16,17,19,-74,-72,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:06:10.904297984,0.08282716731087797,9998296.65760172,2.2160256562601455,4.24708,15,16,20,19,-72,-71,-92,-90,"['spitz2', 'spitz1']"
2024-11-15 15:06:16.010862080,0.05521811154058531,9997877.22767746,1.047576043918592,4.268912,17,18,18,24,-72,-68,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:06:21.172139008,1.297625621203755,9998296.65760172,1.5781059172050442,4.202858,17,18,21,20,-69,-70,-90,-90,"['spitz2', 'spitz1']"
2024-11-15 15:06:26.335145984,0,9998330.02285671,1.3173106324716612,4.19762,17,18,23,18,-67,-71,-90,-89,"['spitz2', 'spitz1']"
2024-11-15 15:06:42.816754176,2.678078409718388,9998184.647302905,1.1359328616936508,4.51448,17,18,19,20,-71,-71,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:06:48.074571008,0.08282716731087797,9998299.040826833,1.2126384692074375,4.198033,17,18,18,21,-71,-70,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:06:53.058181888,1.4356709000552181,9998158.43248901,1.461411986111985,4.200688,17,18,18,21,-71,-70,-89,-91,"['spitz2', 'spitz1']"
2024-11-15 15:06:57.993038848,0,9998339.55582761,1.7337459822331343,4.204722,17,18,15,18,-73,-73,-87,-91,"['spitz2', 'spitz1']"
2024-11-15 15:07:02.936656896,0,9998339.55582761,1.2307156134032984,4.200075,17,18,18,15,-71,-75,-89,-91,"['spitz2', 'spitz1']"
2024-11-15 15:07:07.849463040,0,9998284.74149319,1.88699876388339,4.212588,17,18,21,22,-70,-70,-91,-92,"['spitz2', 'spitz1']"
2024-11-15 15:07:12.820033024,0.027609055770292656,9998222.7781867,1.221181823901532,4.196349,17,18,18,21,-72,-70,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:07:17.850375936,0.08282716731087797,9998318.10666865,0.8297629629069195,4.197814,12,17,15,18,-72,-73,-88,-91,"['spitz2', 'spitz1']"
2024-11-15 15:07:23.828056064,0,9998370.538108576,1.1961825860184057,4.198004,12,17,17,16,-73,-75,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:07:28.788382976,0.41413583655438985,9998327.639616825,0.926309153844614,4.196804,12,17,16,17,-75,-74,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:07:33.714904064,0.13804527885146328,9998330.02285671,1.15712881774738,4.196521,12,17,18,13,-73,-78,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:07:38.726388992,1.0491441192711208,9998315.723434446,1.7083493878591176,4.205024,12,17,22,16,-69,-74,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 15:07:54.922935040,0,9998206.095889254,1.426216533345864,4.200348,12,17,19,15,-71,-76,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:07:59.885929216,0.966316951960243,9998339.55582761,0.9213997467544217,4.197738,12,17,19,15,-72,-76,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:08:04.848069888,0,9998015.445014885,1.806853385303846,4.208545,12,17,24,17,-67,-74,-90,-92,"['spitz2', 'spitz1']"
2024-11-15 15:08:09.852809984,0.08282716731087797,9998213.245438484,0.8555711040798233,4.196835,12,17,20,15,-70,-76,-90,-91,"['spitz2', 'spitz1']"
2024-11-15 15:08:14.902464,0.08282716731087797,9998303.80728047,1.35003452096146,4.198233,12,17,25,23,-66,-68,-92,-91,"['spitz2', 'spitz1']"
2024-11-15 15:08:20.010750976,0,9998325.25637808,1.5461125128631228,4.22589,15,19,18,11,-71,-79,-89,-90,"['spitz2', 'spitz1']"
2024-11-15 15:08:24.994174976,0.8282716731087797,9998346.70556771,1.0927398294369257,4.197599,15,19,25,14,-66,-76,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 15:08:29.946359040,0,9998272.825413063,0.9066459127573455,4.197223,15,19,21,22,-70,-69,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:08:34.889953024,0,9998358.62182394,1.1818191509463343,4.19765,15,19,20,14,-70,-76,-90,-89,"['spitz2', 'spitz1']"
2024-11-15 15:08:40.890384896,0,9998380.07115673,0.97690927033759,4.196656,15,19,20,14,-71,-76,-91,-90,"['spitz2', 'spitz1']"
2024-11-15 15:08:45.818914816,0.08282716731087797,9998268.058988966,0.9136560958093394,4.196815,15,19,23,23,-68,-68,-92,-91,"['spitz2', 'spitz1']"
2024-11-15 15:08:50.737895936,0,9998387.220954783,0.9382053277594262,4.20481,15,19,21,23,-70,-68,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:08:55.713387008,0,9998313.34020138,0.9933574953511805,4.196714,15,19,22,24,-70,-66,-92,-90,"['spitz2', 'spitz1']"
2024-11-15 15:09:00.619599104,0,9998215.628623834,0.9088967836715667,4.199384,15,19,21,23,-70,-68,-91,-91,"['spitz2', 'spitz1']"
2024-11-15 15:09:05.584400896,0,9998332.40609773,1.1031141551245824,4.212066,15,19,22,23,-70,-68,-92,-91,"['spitz2', 'spitz1']"
2024-11-15 15:09:10.650480128,0.717835450027609,9998325.25637808,0.8773541425232536,4.197466,19,13,24,28,-68,-63,-92,-91,"['spitz2', 'spitz1']"
2024-11-15 15:09:15.901384192,0,9998353.85531804,2.1215009980370954,4.216035,19,13,18,26,-73,-64,-91,-90,"['spitz2', 'spitz1']"
