timestamp,packet_drop_percentage,bits_per_second,jitter_ms,seconds,receiver_txpower,sender_txpower,receiver_sender_SNR,sender_receiver_SNR,receiver_sender_RSSI,sender_receiver_RSSI,receiver_noise,sender_noise,route
2024-11-19 15:25:26.781868032,0.552181115405853,9998361.005078595,1.0377116047370873,4.201245,20,19,6,7,-85,-82,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:25:31.727240960,1.2616566099835436,9873990.14978768,5.270335802906073,4.466883,20,19,5,8,-85,-82,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:25:36.949768960,0.027609055770292656,9998206.095889254,1.4380235955788712,4.20644,20,19,5,7,-85,-83,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:25:41.894859008,0.6053935057787562,9492955.1730975,2.3694980918346062,4.507086,20,19,6,9,-84,-81,-89,-90,"['spitz3', 'spitz1']"
2024-11-19 15:25:47.212899072,0.0827357970215113,9840797.448920663,0.4828039245600894,4.288677,20,19,6,9,-84,-81,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:25:52.271180032,0.41413583655438985,9998382.454421613,1.4274060161506095,4.207848,20,19,8,6,-83,-83,-91,-89,"['spitz3', 'spitz1']"
2024-11-19 15:25:57.415944960,28.56748550924648,6332761.553197885,6.012220351759037,6.690654,16,13,2,6,-88,-83,-89,-90,"['spitz3', 'spitz1']"
2024-11-19 15:26:10.304545024,2.3490849494673585,6449839.59437925,1.5385663899452473,6.643969,16,13,6,7,-85,-83,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:26:17.800354048,42.621599340478156,4160409.087091387,8.327606667443494,10.216725,16,13,4,5,-87,-85,-92,-90,"['spitz3', 'spitz1']"
2024-11-19 15:26:40.232338944,45.19944979367263,4106374.500671038,8.36451605887258,10.369029,16,13,4,5,-87,-85,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:26:52.372685824,47.21609702315325,4938387.822543185,6.119918269491227,8.577579,16,13,-1,5,-89,-85,-87,-90,"['spitz3', 'spitz1']"
2024-11-19 15:27:01.892636160,36.81167400881057,5629067.026871972,6.68407676353797,7.534113,16,13,2,3,-89,-87,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:27:10.293632,38.05187637969095,5052681.053423626,10.383907701415563,8.356566,16,13,4,4,-87,-86,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:27:19.511048960,36.266447368421055,5692663.950359637,4.154634117248792,7.449533,16,13,4,5,-88,-85,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:27:38.952220928,34.94075502893359,5783023.485452314,3.1436107030069893,7.291298,16,13,2,4,-89,-86,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:27:47.131751936,0.8212428141253764,8848591.15022782,1.664258680969719,4.834027,16,13,6,5,-85,-84,-91,-89,"['spitz3', 'spitz1']"
2024-11-19 15:27:52.852276992,0.7391185327128388,9553376.466972416,1.525652939315707,4.45989,16,18,9,7,-82,-83,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:27:58.114511872,20.016565433462176,9998361.005078595,1.0918695317641214,4.224656,16,18,7,6,-82,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:28:03.097486080,0.16565433462175594,9998377.68789299,1.5238582672558232,4.221849,16,18,8,11,-84,-79,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:28:08.049554944,0.13751375137513752,9719614.77789622,2.3516731180650314,4.430087,16,18,9,5,-82,-85,-92,-90,"['spitz3', 'spitz1']"
2024-11-19 15:28:24.513334016,1.7341040462427746,9127958.42278199,3.6541028738897765,4.661753,16,18,5,6,-83,-83,-89,-89,"['spitz3', 'spitz1']"
2024-11-19 15:28:30.887702016,2.5938189845474615,9531898.50694893,1.9640551317033468,4.47221,16,18,6,5,-83,-85,-88,-90,"['spitz3', 'spitz1']"
2024-11-19 15:28:36.173014016,3.1335898845519514,7616906.778197836,1.187925057126731,5.542205,16,18,7,8,-84,-82,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:28:42.538713088,1.8442058904486651,7903629.015442036,6.17296238316904,5.363449,16,18,7,7,-83,-84,-90,-91,"['spitz3', 'spitz1']"
2024-11-19 15:28:48.827922944,0.13804527885146328,9998325.25637808,1.472740079970458,4.223741,16,18,8,6,-83,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:28:53.805161984,0.6595218466611706,9335914.795792943,1.1290131510612587,4.550271,16,18,7,6,-83,-84,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:28:59.265517056,0.8774335069920483,9511919.8350722,1.1867286882283539,4.506646,18,19,7,6,-83,-83,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:29:04.538275840,0.41413583655438985,9998339.55582761,1.8458829188180377,4.213298,18,19,3,6,-86,-83,-89,-90,"['spitz3', 'spitz1']"
2024-11-19 15:29:09.480265984,0.4675467546754675,9949661.39506932,1.4281120209946023,4.329802,18,19,8,8,-82,-82,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:29:28.483453952,0,9998370.538108576,1.3539389664341286,4.199546,18,19,7,9,-84,-81,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:29:33.422472960,0.43859649122807015,9402283.51212729,0.803525761482407,4.535933,18,19,7,7,-83,-83,-89,-90,"['spitz3', 'spitz1']"
2024-11-19 15:29:38.817393152,0.38482682792743267,9484159.60380438,1.635097852404646,4.485158,18,19,6,8,-84,-82,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:29:44.102555136,0.05521811154058531,9998313.34020138,0.979642982305853,4.198587,18,19,7,8,-82,-81,-89,-89,"['spitz3', 'spitz1']"
2024-11-19 15:29:49.073206784,0.22087244616234125,9998220.394997943,0.6315182218414606,4.223233,18,19,16,11,-75,-79,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:29:54.009357824,0.7454445057979017,9998346.70556771,0.941718124337069,4.218196,18,19,13,9,-78,-81,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:29:58.992518912,0.027609055770292656,9998353.85531804,1.4806405972036647,4.219356,18,19,15,11,-76,-79,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:30:04.066327040,2.0982882385422417,9998363.388334386,1.2324589507021877,4.197286,16,17,15,6,-76,-84,-92,-91,"['spitz3', 'spitz1']"
2024-11-19 15:30:08.994189056,0.05521811154058531,9998339.55582761,1.496660070822447,4.209709,16,17,13,12,-78,-78,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:30:13.968691968,0.800662617338487,9998320.48990399,1.2953397928841928,4.205625,16,17,16,7,-76,-83,-92,-90,"['spitz3', 'spitz1']"
2024-11-19 15:30:18.998970880,0.11043622308117063,9998187.03047462,1.59052679286249,4.23387,16,17,8,4,-83,-85,-91,-89,"['spitz3', 'spitz1']"
2024-11-19 15:30:24.016390144,0.6015859994531036,9699861.01411611,1.3446798188163647,4.426559,16,17,11,5,-80,-85,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:30:29.243308032,0.8771929824561403,9581822.06943746,2.7452305901918543,4.482245,16,17,7,6,-82,-83,-89,-89,"['spitz3', 'spitz1']"
2024-11-19 15:30:34.507849984,0.4969630038652678,9998160.81564823,1.5251821560649623,4.207108,16,17,8,7,-83,-83,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:30:39.443991808,0.08282716731087797,9673791.987841025,2.5619838137643245,4.390624,16,17,6,8,-85,-82,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:30:44.663494144,0.7967032967032966,8024393.261776415,0.9453951498029635,5.271956,16,17,5,5,-86,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:30:50.727441920,1.2338908692075679,7703255.392453164,0.9042991271388093,5.508525,16,17,8,4,-83,-85,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:30:57.195887104,1.154797910365686,7849699.275955697,1.18823920480247,5.400406,14,16,6,7,-86,-82,-92,-90,"['spitz3', 'spitz1']"
2024-11-19 15:31:03.447723008,1.8151815181518152,7028960.81601143,1.5577398774592341,6.07547,14,16,5,6,-86,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:31:10.414118912,1.3208585580627408,8294408.736345766,1.7777887881955545,5.128711,14,16,6,7,-85,-82,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:31:16.367932160,4.43404020930873,6890867.461081684,2.00987933495512,6.148693,14,16,6,2,-85,-88,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:31:23.361368832,1.812191103789127,7642542.381048477,3.346704354900534,5.650021,14,16,5,2,-86,-88,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:31:29.816133888,1.4835164835164836,8021343.98528253,6.036154777313894,5.363195,14,16,6,4,-86,-86,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:31:36.005965824,27.078189300411523,8402244.170779534,38.16470722697408,5.913766,14,16,7,5,-84,-85,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:31:42.740784896,40.430226144511856,5172694.640511156,5.19174548975171,8.166829,14,16,7,9,-84,-81,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:31:51.786811136,29.656121045392023,4352697.009627658,2.141036161796545,9.737923,14,16,7,6,-84,-84,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:32:02.365897984,2.2858716606995317,6890892.304243389,1.2204658442900909,6.121682,14,16,6,3,-85,-87,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:32:09.446014976,2.9969755292823756,7434173.58247659,0.8612457507915042,5.693136,18,13,3,6,-88,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:32:15.979641856,17.854195323246216,4924193.81339377,1.921162580210989,8.617302,18,13,5,8,-87,-82,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:32:36.716829184,10.591133004926109,5801322.135487355,4.81407947053221,7.408897,18,13,6,8,-85,-82,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:32:46.026107904,30.494505494505493,6166237.583905184,4.0601831020729575,6.884376,18,13,4,8,-87,-81,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:32:53.706641920,17.186206896551724,5726992.94105321,2.44429882475309,7.396845,18,13,5,9,-87,-81,-92,-91,"['spitz3', 'spitz1']"
2024-11-19 15:33:13.143035904,2.8713418001104363,7334124.812956113,1.2124542131407694,5.758293,18,13,4,8,-87,-82,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:33:19.699842816,6.212037548315847,7184031.612321571,1.2091799132112213,5.888698,18,13,5,8,-87,-82,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:33:26.392905984,7.087912087912088,6523959.58915809,10.249683503308836,6.485121,18,13,7,7,-84,-82,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:33:33.640043008,11.248624862486249,6884493.334320853,3.9099181476760765,6.281942,18,13,3,8,-87,-81,-90,-89,"['spitz3', 'spitz1']"
2024-11-19 15:33:40.752930048,1.5027322404371584,7712478.889452403,5.1181376950701445,5.629394,18,13,4,8,-87,-82,-91,-89,"['spitz3', 'spitz1']"
2024-11-19 15:33:47.596386048,0.7728401876897598,9103198.7018742,0.889483965575441,4.643142,19,16,2,9,-86,-81,-88,-91,"['spitz3', 'spitz1']"
2024-11-19 15:33:53.003452160,0.41413583655438985,9323277.635909684,1.477059484712195,4.555227,19,16,4,9,-86,-81,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:33:58.331906048,0.2484815019326339,9998327.639616825,1.58645273189192,4.213666,19,16,5,7,-86,-83,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:34:15.248743168,0.11043622308117063,9998313.34020138,1.444886848053006,4.202405,19,16,5,12,-85,-78,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:34:20.197096960,0.9371554575523704,9103476.966117825,1.8137324920267923,4.657744,19,16,7,8,-84,-81,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:34:25.615971072,0.2188782489740082,9996890.398225,2.784143584984698,4.320005,19,16,7,8,-84,-81,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:34:33.902615040,0.5245720596355604,9998403.90385666,2.2672048675651935,6.199889,19,16,7,10,-84,-81,-90,-91,"['spitz3', 'spitz1']"
2024-11-19 15:34:40.853179904,0.9058468295360966,7122599.10059496,1.8977068309365512,5.985059,19,16,4,10,-86,-80,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:34:47.576192,0.1932633903920486,9998387.220954783,1.0592916544147155,4.199112,19,16,6,12,-85,-78,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:34:52.498785024,0.027540622418066648,9537321.314833496,1.3300929982332668,4.456066,19,16,4,10,-87,-80,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:34:57.956540160,2.738225629791895,8141456.783166828,1.4688143159496954,5.249736,18,15,8,8,-83,-82,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:35:15.209938176,0.1932633903920486,9998375.30463038,1.40336704902028,4.232427,18,15,7,10,-84,-81,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:35:20.197838080,2.1697335896731667,8747636.53141354,1.2412446249290554,4.844458,18,15,1,7,-88,-83,-89,-90,"['spitz3', 'spitz1']"
2024-11-19 15:35:25.824572160,0.4108463434675431,9690791.920288984,2.204812030642282,4.431185,18,15,3,6,-88,-83,-91,-89,"['spitz3', 'spitz1']"
2024-11-19 15:35:31.071180032,0.22087244616234125,9998032.126676125,1.3430544874684374,4.241366,18,15,5,6,-85,-83,-90,-89,"['spitz3', 'spitz1']"
2024-11-19 15:35:36.035048960,0.9110988404196576,9998387.220954783,1.390056009590665,4.207305,18,15,3,7,-87,-83,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:35:41.028611840,0.577875619152449,9446106.607051473,1.5327265749703394,4.519342,18,15,4,10,-87,-80,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:35:46.352225024,1.9478737997256517,9200006.625593796,0.8536469083864577,4.610534,18,15,3,8,-87,-82,-89,-90,"['spitz3', 'spitz1']"
2024-11-19 15:35:51.742014976,3.986802309595821,8704379.64649453,1.2598011597426884,4.889679,18,15,4,6,-86,-83,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:35:57.397319168,0.6888950124001102,9439878.23781665,1.5413403053865096,4.495207,18,15,0,5,-87,-84,-89,-89,"['spitz3', 'spitz1']"
2024-11-19 15:36:03.716059904,0.2484815019326339,9998253.75974394,1.425485422516092,4.207021,17,20,10,7,-81,-83,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:36:08.738544896,0.11043622308117063,10001074.542449431,0.9652885418129433,4.197494,17,20,10,6,-81,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:36:13.683590912,0,9998370.538108576,1.1596963288388267,4.198868,17,20,12,8,-79,-82,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:36:18.587176960,0,9998332.40609773,2.8103774473637175,4.221098,17,20,9,6,-82,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:36:23.583277056,0.05521811154058531,9998382.454421613,1.3601860390869047,4.22174,17,20,9,6,-82,-83,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:36:28.532130048,0.027609055770292656,9998368.154849377,1.2723155015373953,4.254306,17,20,12,9,-79,-81,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:36:33.545972224,0.05521811154058531,9998213.245438484,0.9392328802998317,4.196972,17,20,8,6,-82,-84,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:36:38.472434944,0.1932633903920486,9998339.55582761,1.1386543126293776,4.197075,17,20,8,11,-82,-79,-90,-91,"['spitz3', 'spitz1']"
2024-11-19 15:36:43.375965184,0,9998353.85531804,1.6066275489062272,4.209472,17,20,8,7,-82,-83,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:36:48.334845184,0.027609055770292656,9998389.60422307,1.1538217459553985,4.228456,17,20,8,6,-82,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:36:53.516012800,5.526532856750069,6340192.083954203,2.0445316354206264,6.720414,13,14,9,7,-82,-83,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:37:11.784349952,27.495863210148926,5974684.293326278,4.203076082168008,7.076429,13,14,5,5,-86,-85,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:37:19.909166080,23.5536057033178,6288519.67817155,6.053712723627416,6.752556,13,14,5,3,-86,-86,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:37:27.503104,0.6868131868131868,8457474.553348135,1.735289728306123,5.014978,13,14,6,5,-85,-85,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:37:33.332596992,0.6346578366445916,8923820.07138135,1.5645935132555564,4.742279,13,14,5,7,-86,-83,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:37:38.899856128,23.391973611874658,5925382.194181366,1.650792859182437,7.155657,13,14,5,4,-85,-85,-90,-89,"['spitz3', 'spitz1']"
2024-11-19 15:37:46.869203968,1.3793103448275863,7586939.172073978,2.5870727915617318,5.558487,13,14,6,10,-85,-80,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:37:53.337185024,23.923841059602648,6900212.618615604,2.8048597265713817,6.11043,13,14,6,9,-85,-81,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:38:00.348852992,19.29631665750412,5860248.212275338,4.293120453803333,7.207245,13,14,8,6,-83,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:38:08.415507968,2.0104654365188654,8205091.071108442,1.4855657172016734,5.194847,13,14,7,4,-84,-85,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:38:14.526155008,0.24834437086092714,9672470.09121247,2.47307028534221,4.373547,14,19,7,9,-82,-80,-89,-90,"['spitz3', 'spitz1']"
2024-11-19 15:38:19.744337920,3.5566583953680726,7568554.9999279445,2.174676493406082,5.610806,14,19,6,7,-83,-82,-89,-89,"['spitz3', 'spitz1']"
2024-11-19 15:38:26.169938944,17.904290429042906,6562673.631052842,2.647033911217072,6.523284,14,19,9,6,-82,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:38:33.563309056,8.177312775330396,7938021.9380483525,0.8640841409130805,5.322142,14,19,10,4,-81,-86,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:38:39.657563904,6.883259911894273,7367241.399543654,1.7288582564218369,5.76952,14,19,8,5,-83,-84,-91,-89,"['spitz3', 'spitz1']"
2024-11-19 15:38:46.281954048,0.7166482910694597,9605535.117423773,2.3771169060421613,4.425553,14,19,10,4,-81,-85,-91,-89,"['spitz3', 'spitz1']"
2024-11-19 15:38:51.518460160,0.7170435741864313,9580609.04209155,1.6785031926255323,4.409183,14,19,10,6,-81,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:38:56.713272064,0.05521811154058531,9998382.454421613,3.0922495819688836,4.254218,14,19,8,9,-82,-81,-89,-90,"['spitz3', 'spitz1']"
2024-11-19 15:39:01.697558016,7.647708448371065,7615760.066767515,0.30164752393037636,5.52828,14,19,7,6,-82,-84,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:39:07.982108160,67.4579078112062,4269355.075470606,521.6576711161927,9.946207,14,19,7,8,-83,-81,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:39:18.787097856,17.152281473337,4838611.30928564,7.349907404477562,8.806141,16,12,4,7,-86,-84,-90,-91,"['spitz3', 'spitz1']"
2024-11-19 15:39:28.418296064,17.682758620689654,8290222.54406698,4.321855157769032,7.28434,16,12,2,7,-88,-82,-90,-89,"['spitz3', 'spitz1']"
2024-11-19 15:39:49.901726976,21.61789066813915,5266715.325516026,1.4352561990425514,7.99948,16,12,1,6,-89,-84,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:39:58.742899968,5.650496141124586,7267483.490606017,1.742603714685192,5.826889,16,12,2,6,-89,-84,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:40:05.384023808,3.66593164277839,7083698.92536932,1.8036844446592468,5.99342,16,12,2,5,-89,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:40:12.154639104,2.5472473294987674,7471228.11351384,1.4211547347575344,5.686577,16,12,2,11,-89,-79,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:40:18.699165952,28.614540466392317,5242402.748060933,6.222778812980745,8.142614,16,12,3,6,-88,-84,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:40:27.695931904,36.85220729366603,5319906.105781224,21.48339232871887,7.994668,16,12,5,9,-87,-82,-91,-91,"['spitz3', 'spitz1']"
2024-11-19 15:40:36.515496960,46.852567642186635,9998403.90385666,16.369613624254715,4.250522,16,12,4,5,-88,-84,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:40:41.511568896,2.8814489571899013,6396666.740434598,3.658937063144308,6.771889,16,12,1,8,-89,-82,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:40:49.226792192,0.6881365262868153,9918144.79638009,1.332646434302301,4.290767,20,16,3,10,-88,-80,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:40:54.300258048,1.149739939775527,8553485.72463487,0.6377819575110888,4.972585,20,16,7,10,-84,-80,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:41:00.041814016,1.0488545404361027,8443371.267270956,1.373419911813664,5.007193,20,16,5,10,-85,-80,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:41:05.817163008,0.4417448923246825,9163063.87878105,2.3292859801602734,4.643207,20,16,5,12,-85,-78,-90,-89,"['spitz3', 'spitz1']"
2024-11-19 15:41:11.231163904,0.552181115405853,9273336.126307273,2.81231477475228,4.553745,20,16,0,8,-88,-82,-87,-90,"['spitz3', 'spitz1']"
2024-11-19 15:41:16.599149824,1.7374517374517375,8140734.360463235,3.08259717436302,5.187811,20,16,7,10,-84,-80,-90,-91,"['spitz3', 'spitz1']"
2024-11-19 15:41:22.641329152,0.2735229759299781,9737531.28402155,4.13879182227368,4.408281,20,16,7,10,-84,-80,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:41:27.819415040,0.35842293906810035,9270765.128211467,1.0540028344383954,4.560177,20,16,6,7,-85,-83,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:41:33.230114048,0.21971985718209283,9937460.270038864,1.182691346086328,4.271436,20,16,4,8,-88,-81,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:41:38.280934144,0.49641478212906787,9265151.18753326,3.056457395739922,4.62739,20,16,3,7,-89,-82,-92,-89,"['spitz3', 'spitz1']"
2024-11-19 15:41:43.823628032,16.236559139784948,5501830.922851252,3.1167931379137523,10.137097,14,12,0,11,-90,-78,-90,-89,"['spitz3', 'spitz1']"
2024-11-19 15:41:54.701545984,23.374485596707817,5020529.8230578,7.1028136699082225,8.509912,14,12,1,6,-89,-84,-90,-90,"['spitz3', 'spitz1']"
2024-11-19 15:42:04.091767040,9.379310344827585,5732488.07620092,3.5932301304883665,7.35785,14,12,-2,3,-93,-87,-91,-90,"['spitz3', 'spitz1']"
2024-11-19 15:42:12.317214976,37.10657095527333,4962846.353044515,7.09548657392403,8.487405,14,12,1,7,-89,-82,-91,-89,"['spitz3', 'spitz1']"
2024-11-19 15:42:21.603704832,35.01924134139637,5793396.978045022,7.1780219950280175,7.301445,14,12,0,8,-90,-81,-90,-89,"['spitz3', 'spitz1']"
2024-11-19 15:42:29.944307200,41.157115437345766,5242021.1416249145,6.03296448047115,8.124101,14,12,3,6,-89,-84,-92,-91,"['spitz3', 'spitz1']"
