timestamp,packet_drop_percentage,bits_per_second,jitter_ms,seconds,receiver_txpower,sender_txpower,receiver_sender_SNR,sender_receiver_SNR,receiver_sender_RSSI,sender_receiver_RSSI,receiver_noise,sender_noise,route
2025-01-21 09:56:43.008625152,0.4417448923246825,9998265.675778624,1.420638734101202,4.206792,20,18,6,9,-85,-82,-91,-90,[]
2025-01-21 09:56:47.947202048,1.601325234676974,9998256.142948605,1.994217891610633,4.238666,20,18,6,8,-86,-82,-92,-90,[]
2025-01-21 09:56:52.932142848,0.027609055770292656,9998353.85531804,1.047777880214255,4.199004,20,18,8,9,-84,-81,-92,-90,[]
2025-01-21 09:56:57.866950144,1.0215350635008282,9998382.454421613,1.613077093871321,4.205742,20,18,6,9,-85,-81,-92,-90,[]
2025-01-21 09:57:02.831276800,0.1656086116478057,9761458.60088371,5.141919016071262,4.342521,20,18,6,9,-85,-81,-91,-90,[]
2025-01-21 09:57:08.124311040,0.05521811154058531,9998241.843737664,0.8116693056860332,4.197621,17,20,5,8,-87,-83,-91,-91,[]
2025-01-21 09:57:13.065455872,0,9998334.789339887,1.3625839859560147,4.206415,17,20,10,6,-82,-85,-92,-91,[]
2025-01-21 09:57:18.031538944,0.05521811154058531,9998165.581970073,1.554663513635376,4.20977,17,20,9,5,-83,-86,-91,-91,[]
2025-01-21 09:57:22.999470080,0,9998315.723434446,1.1722821510540393,4.197638,17,20,4,7,-87,-85,-92,-91,[]
2025-01-21 09:57:27.947891968,0,9998380.07115673,1.2223757520965388,4.209635,17,20,10,8,-81,-83,-92,-92,[]
2025-01-21 09:57:39.159174912,0.1932633903920486,9998353.85531804,1.4083862052293008,4.204386,17,20,7,5,-85,-85,-92,-90,[]
2025-01-21 09:57:44.104190208,0.027609055770292656,9998332.40609773,1.128069929126483,4.199124,17,20,4,5,-87,-85,-92,-91,[]
2025-01-21 09:57:50.039608832,0,9998375.30463038,1.2404962147711014,4.206191,17,20,4,5,-87,-86,-91,-90,[]
2025-01-21 09:57:54.985634048,0.027609055770292656,9998268.058988966,1.2166005616488642,4.19829,17,20,9,5,-82,-85,-91,-90,[]
2025-01-21 09:58:00.008715008,0.2484815019326339,9998244.22693665,1.1168087399920288,4.196813,17,20,10,6,-82,-85,-92,-91,[]
2025-01-21 09:58:05.072727040,0.49573120352519967,8992729.319760485,1.31936853324624,4.698331,19,17,3,8,-89,-83,-91,-91,[]
2025-01-21 09:58:10.552113152,0.35655512890839275,9169069.3306263,1.0148083130879784,4.680117,19,17,5,7,-86,-83,-91,-90,[]
2025-01-21 09:58:16.010940928,1.849806736609608,8410569.65994928,1.1509100695337804,5.024057,19,17,3,9,-89,-82,-91,-91,[]
2025-01-21 09:58:21.843631104,0.4679328378750344,9030014.92300583,1.9253931630311258,4.692659,19,17,3,8,-89,-83,-91,-91,[]
2025-01-21 09:58:27.280097024,0.5204053683922213,9922745.89500465,2.3240622924350927,4.299772,19,17,3,8,-88,-83,-91,-91,[]
2025-01-21 09:58:32.342645760,0.054990376684080286,9886923.337227305,1.4142335077966148,4.304534,19,17,6,7,-85,-84,-92,-91,[]
2025-01-21 09:58:48.677156096,0.577716643741403,9029152.385323856,0.4865319793863138,4.67831,19,17,6,7,-85,-82,-92,-88,[]
2025-01-21 09:58:54.108946944,0.4417448923246825,9998344.322319875,1.4384980925262822,4.262814,19,17,3,7,-88,-83,-91,-89,[]
2025-01-21 09:58:59.086622976,0.2484815019326339,9998270.442200447,0.868923534858939,4.207131,19,17,0,7,-91,-83,-91,-90,[]
2025-01-21 09:59:04.037440,0.0548546352166758,9789632.34927688,5.081526855910327,4.380754,19,17,0,7,-91,-84,-92,-91,[]
2025-01-21 09:59:09.381654016,0,9998353.85531804,1.47830514050789,4.199184,19,19,3,7,-88,-83,-91,-90,[]
2025-01-21 09:59:14.293996032,0,9998361.005078595,1.719359884897383,4.244054,19,19,5,9,-87,-82,-91,-90,[]
2025-01-21 09:59:19.310263040,0,9998356.238570424,2.05824239576176,4.235944,19,19,4,6,-88,-84,-92,-90,[]
